chemical	name	molecular_weight	SMILES_string
CIDs59666879	SCHEMBL12905672	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666880	SCHEMBL12905710	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666881	SCHEMBL12905637	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666882	SCHEMBL12905457	303.388887	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666883	SCHEMBL12906645	322.406772	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666884	SCHEMBL12906595	326.43142	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666885	SCHEMBL12906677	322.406772	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666886	SCHEMBL12906146	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666887	SCHEMBL12905649	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666888	SCHEMBL12905763	303.388887	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666889	SCHEMBL12906679	324.419096	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666890	SCHEMBL12905519	311.438181	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666891	SCHEMBL12906905	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666892	SCHEMBL12906187	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666893	SCHEMBL12905856	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666894	SCHEMBL12906280	320.394449	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666895	SCHEMBL12905638	303.388887	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666896	SCHEMBL12906639	322.406772	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666897	SCHEMBL12905980	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666898	SCHEMBL12905870	310.43202	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666899	SCHEMBL12906300	302.382725	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666900	SCHEMBL12905945	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666901	SCHEMBL12905702	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666902	SCHEMBL12905381	285.33766	CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O
CIDs59666903	SCHEMBL12905589	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666904	SCHEMBL12905890	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666905	SCHEMBL12905686	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666906	SCHEMBL12906553	323.412934	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666907	SCHEMBL12906402	310.43202	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666908	SCHEMBL12906204	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666909	SCHEMBL12906246	320.394449	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666910	SCHEMBL12906121	301.376564	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666911	SCHEMBL12905696	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666912	SCHEMBL12905666	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666913	SCHEMBL12906092	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666914	SCHEMBL12905659	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666915	SCHEMBL12905594	310.43202	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666916	SCHEMBL12905421	302.382725	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666917	SCHEMBL12906647	323.412934	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666919	SCHEMBL12905780	308.423252	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(CC4)O
CIDs59666920	SCHEMBL12905601	311.438181	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666921	SCHEMBL12906064	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666922	SCHEMBL12906611	327.437581	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666923	SCHEMBL12906596	323.412934	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666924	SCHEMBL12906444	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666925	SCHEMBL12906471	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666926	SCHEMBL12906599	322.406772	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666927	SCHEMBL12906319	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666928	SCHEMBL12905774	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666929	SCHEMBL12905651	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666930	SCHEMBL12905717	311.438181	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666931	SCHEMBL12906561	320.394449	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666932	SCHEMBL12905969	303.388887	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666933	SCHEMBL12906452	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666934	SCHEMBL12906051	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666935	SCHEMBL12905560	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666936	SCHEMBL12906582	327.437581	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666937	SCHEMBL12906159	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666938	SCHEMBL12906177	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666939	SCHEMBL12906337	321.400611	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666940	SCHEMBL12906096	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666941	SCHEMBL12905714	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666942	SCHEMBL12906061	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666943	SCHEMBL12905709	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666944	SCHEMBL12906100	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666945	SCHEMBL12906666	325.425258	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666946	SCHEMBL12906661	324.419096	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666947	SCHEMBL12905445	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666948	SCHEMBL12906039	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666949	SCHEMBL12906535	322.406772	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666950	SCHEMBL12906046	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666951	SCHEMBL12905901	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666952	SCHEMBL12906248	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666953	SCHEMBL12906568	323.412934	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666954	SCHEMBL12905517	310.43202	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666955	SCHEMBL12906281	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666956	SCHEMBL12905879	311.438181	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666957	SCHEMBL12906347	301.376564	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666958	SCHEMBL12905934	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666959	SCHEMBL12906496	324.419096	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666960	SCHEMBL12905524	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666961	SCHEMBL12906118	303.388887	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666962	SCHEMBL12905660	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666963	SCHEMBL12906346	323.412934	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666964	SCHEMBL12905689	302.382725	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666965	SCHEMBL12905700	303.388887	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666966	SCHEMBL12906569	324.419096	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666967	SCHEMBL12906507	316.369802	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666968	SCHEMBL12905975	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666969	SCHEMBL12906048	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666970	SCHEMBL12906629	322.406772	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666971	SCHEMBL12905621	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666972	SCHEMBL12906413	326.43142	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666973	SCHEMBL12906534	322.406772	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666974	SCHEMBL12906095	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666975	SCHEMBL12905951	302.382725	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666976	SCHEMBL12906321	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666977	SCHEMBL12906583	323.412934	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666978	SCHEMBL12906441	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666979	SCHEMBL12906350	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666980	SCHEMBL12905813	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666981	SCHEMBL12906088	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666982	SCHEMBL12906663	322.406772	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666983	SCHEMBL12906550	314.456667	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666984	SCHEMBL12906194	310.43202	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666985	SCHEMBL12906183	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666986	SCHEMBL12906538	326.43142	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666987	SCHEMBL12906122	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666988	SCHEMBL12906018	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666989	SCHEMBL12906116	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666990	SCHEMBL12905864	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666991	SCHEMBL12905832	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666992	SCHEMBL12905793	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666993	SCHEMBL12906160	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666994	SCHEMBL12905993	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59666995	SCHEMBL12905591	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666996	SCHEMBL12905854	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666997	SCHEMBL12906445	319.388287	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59666998	SCHEMBL12905458	302.382725	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59666999	SCHEMBL12906049	302.382725	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667000	SCHEMBL12906605	326.43142	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667001	SCHEMBL12905477	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667002	SCHEMBL12905677	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667003	SCHEMBL12905987	310.43202	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667004	SCHEMBL12906137	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667005	SCHEMBL12905675	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667006	SCHEMBL12905744	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667007	SCHEMBL12905578	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667008	SCHEMBL12906369	325.425258	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667009	SCHEMBL12905861	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667010	SCHEMBL12905593	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667011	SCHEMBL12905747	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667012	SCHEMBL12905505	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667013	SCHEMBL12906251	312.444343	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667014	SCHEMBL12905740	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667015	SCHEMBL12905625	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667016	SCHEMBL12905569	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667017	SCHEMBL12906532	321.400611	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667018	SCHEMBL12906067	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667019	SCHEMBL12906270	319.388287	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667020	SCHEMBL12905529	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667021	SCHEMBL12906540	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667022	SCHEMBL12905817	312.444343	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667023	SCHEMBL12906173	302.382725	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667024	SCHEMBL12905846	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667025	SCHEMBL12905816	303.388887	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667026	SCHEMBL12906547	328.443743	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667027	SCHEMBL12906371	312.444343	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667028	SCHEMBL12906597	325.425258	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667029	SCHEMBL12906422	321.400611	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667030	SCHEMBL12906356	328.443743	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667031	SCHEMBL12905605	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667032	SCHEMBL12906675	321.400611	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667033	SCHEMBL12906119	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667034	SCHEMBL12906262	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667035	SCHEMBL12906628	324.419096	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667036	SCHEMBL12905544	303.388887	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667037	SCHEMBL12906181	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667038	SCHEMBL12906236	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667039	SCHEMBL12905640	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667040	SCHEMBL12906499	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667041	SCHEMBL12906216	302.382725	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667042	SCHEMBL12906047	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667043	SCHEMBL12905770	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667044	SCHEMBL12905880	310.43202	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667045	SCHEMBL12905792	311.438181	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667046	SCHEMBL12905557	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667047	SCHEMBL12906287	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667048	SCHEMBL12906654	318.382125	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667049	SCHEMBL12905794	303.388887	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667050	SCHEMBL12905727	312.444343	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667051	SCHEMBL12906195	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667052	SCHEMBL12905602	310.43202	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667053	SCHEMBL12906075	303.388887	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667054	SCHEMBL12906193	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667055	SCHEMBL12906567	326.43142	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667056	SCHEMBL12906467	319.388287	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667057	SCHEMBL12906141	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667058	SCHEMBL12906601	323.412934	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667059	SCHEMBL12906428	321.400611	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667060	SCHEMBL12905948	312.444343	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667061	SCHEMBL12906730	309.425858	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667062	SCHEMBL12906612	322.406772	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667063	SCHEMBL12905471	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667064	SCHEMBL12905820	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667065	SCHEMBL12905946	310.43202	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667066	SCHEMBL12905919	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667067	SCHEMBL12906348	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667068	SCHEMBL12905956	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667069	SCHEMBL12906030	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667070	SCHEMBL12906010	311.438181	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667071	SCHEMBL12905558	302.382725	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667072	SCHEMBL12905903	313.450505	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667073	SCHEMBL12906555	321.400611	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667074	SCHEMBL12905966	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667075	SCHEMBL12905719	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667076	SCHEMBL12906702	329.449905	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667077	SCHEMBL12905894	301.376564	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667078	SCHEMBL12905791	308.419696	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667079	SCHEMBL12905597	303.388887	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667080	SCHEMBL12905553	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667081	SCHEMBL12906626	327.437581	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667082	SCHEMBL12906083	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
CIDs59667083	SCHEMBL12905563	307.413534	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667084	SCHEMBL12906638	324.419096	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667085	SCHEMBL12906695	320.394449	CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CIDs59667086	SCHEMBL12905684	304.395049	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667087	SCHEMBL12905789	306.407372	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CIDs59667088	SCHEMBL12906792	305.401211	CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
